offer_ID,structure_type,floor,structure_age, insurance_amount ,water_damage,price,insurance_claim,mortgage,service_index,company,earthquake_cover,robbery_cover,,
1284,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,140",ב-36 חודשים אחרונים,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1285,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,214",ב-36 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1286,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,276",ב-36 חודשים אחרונים,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1287,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,338",ב-36 חודשים אחרונים,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1288,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,404",ב-36 חודשים אחרונים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1289,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,427",ב-36 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1290,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,451",ב-36 חודשים אחרונים,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1291,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,275,ב-36 חודשים אחרונים,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1292,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,276,ב-36 חודשים אחרונים,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1293,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,280,ב-36 חודשים אחרונים,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1294,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,291,ב-36 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1295,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,300,ב-36 חודשים אחרונים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1296,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,304,ב-36 חודשים אחרונים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1297,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,314,ב-36 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1298,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,325,ב-36 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1299,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,330,ב-36 חודשים אחרונים,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1300,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,351,ב-36 חודשים אחרונים,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1301,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,400,ב-36 חודשים אחרונים,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1302,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,428,ב-36 חודשים אחרונים,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1303,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,550,ב-36 חודשים אחרונים,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1304,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,583,ב-36 חודשים אחרונים,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1305,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,980,ב-36 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1306,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,532,יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1307,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,550,יותר מאחת בשלוש שנים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
1308,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,561,יותר מאחת בשלוש שנים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
1309,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,562,יותר מאחת בשלוש שנים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
1310,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,615,יותר מאחת בשלוש שנים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
1311,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,640,יותר מאחת בשלוש שנים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
1312,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,653,יותר מאחת בשלוש שנים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
1313,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,664,יותר מאחת בשלוש שנים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
1314,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,666,יותר מאחת בשלוש שנים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
1315,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,670,יותר מאחת בשלוש שנים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
1316,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,703,יותר מאחת בשלוש שנים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
1317,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,705,יותר מאחת בשלוש שנים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
1318,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,712,יותר מאחת בשלוש שנים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
1319,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,780,יותר מאחת בשלוש שנים,לא,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
1320,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,980,יותר מאחת בשלוש שנים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
1321,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,505,יותר מאחת בשלוש שנים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
1322,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,615,יותר מאחת בשלוש שנים,לא,null,"ליברה חברה לביטוח בע""מ",כולל,כולל,,
1323,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,736,יותר מאחת בשלוש שנים,לא,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
1324,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,780,יותר מאחת בשלוש שנים,לא,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
1325,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,783,יותר מאחת בשלוש שנים,לא,73,"הכשרה חברה לביטוח בע""מ",כולל,כולל,,
1326,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,980,יותר מאחת בשלוש שנים,לא,null,"ווישור חברה לביטוח בע""מ",כולל,כולל,,
1327,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,014",יותר מאחת בשלוש שנים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
1328,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,130",יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1329,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,142",יותר מאחת בשלוש שנים,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1330,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,214",יותר מאחת בשלוש שנים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1331,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,276",יותר מאחת בשלוש שנים,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1332,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,338",יותר מאחת בשלוש שנים,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1333,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,404",יותר מאחת בשלוש שנים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1334,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,452",יותר מאחת בשלוש שנים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1335,בניין קומת ביניים,5,1," 250,000 ",שרברב לבחירת המבוטח,"1,484",יותר מאחת בשלוש שנים,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1336,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,275,יותר מאחת בשלוש שנים,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1337,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,276,יותר מאחת בשלוש שנים,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1338,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,280,יותר מאחת בשלוש שנים,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1339,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,300,יותר מאחת בשלוש שנים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1340,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,304,יותר מאחת בשלוש שנים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1341,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,314,יותר מאחת בשלוש שנים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1342,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,316,יותר מאחת בשלוש שנים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1343,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,325,יותר מאחת בשלוש שנים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1344,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,330,יותר מאחת בשלוש שנים,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1345,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,351,יותר מאחת בשלוש שנים,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1346,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,400,יותר מאחת בשלוש שנים,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1347,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,461,יותר מאחת בשלוש שנים,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1348,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,550,יותר מאחת בשלוש שנים,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1349,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,583,יותר מאחת בשלוש שנים,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1350,בניין קומת ביניים,5,1," 250,000 ",ללא כיסוי כלל,980,יותר מאחת בשלוש שנים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1351,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,375,ללא תביעות,כן,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1352,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,375,ללא תביעות,כן,76,"מגדל חברה לביטוח בע""מ",כולל,כולל,,
1353,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,390,ללא תביעות,כן,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
1354,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,434,ללא תביעות,כן,80,"ביטוח חקלאי - אגודה שיתופית מרכזית בע""מ",כולל,כולל,,
1355,בניין קומת ביניים,5,1," 250,000 ",שרברב מטעם חברת הביטוח,479,ללא תביעות,כן,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
